"IM Race-Ethnicity no Unknown","Age at death 18_Age Categories for NordPred","IM Subsite","IM Histology with All","IM 5-year LATEST","Crude Rate","Count","Population"
2,6,0,0,3,^,^,329433
2,6,0,1,0,^,^,300342
2,6,0,1,1,^,^,277570
2,6,0,1,2,^,^,301659
2,6,0,1,3,^,^,329433
2,6,0,2,0,^,^,300342
2,6,0,2,1,^,^,277570
2,6,0,2,2,^,^,301659
2,6,0,2,3,^,^,329433
2,6,1,0,0,^,^,300342
2,6,1,0,1,^,^,277570
2,6,1,0,2,^,^,301659
2,6,1,0,3,^,^,329433
2,6,1,1,0,^,^,300342
2,6,1,1,1,^,^,277570
2,6,1,1,2,^,^,301659
2,6,1,1,3,^,^,329433
2,6,1,2,0,^,^,300342
2,6,1,2,1,^,^,277570
2,6,1,2,2,^,^,301659
2,6,1,2,3,^,^,329433
2,6,2,0,0,^,^,300342
2,6,2,0,1,^,^,277570
2,6,2,0,2,^,^,301659
2,6,2,0,3,^,^,329433
2,6,2,1,0,^,^,300342
2,6,2,1,1,^,^,277570
2,6,2,1,2,^,^,301659
2,6,2,1,3,^,^,329433
2,6,2,2,0,^,^,300342
2,6,2,2,1,^,^,277570
2,6,2,2,2,^,^,301659
2,6,2,2,3,^,^,329433
2,6,3,0,0,^,^,300342
2,6,3,0,1,^,^,277570
2,6,3,0,2,^,^,301659
2,6,3,0,3,^,^,329433
2,6,3,1,0,^,^,300342
2,6,3,1,1,^,^,277570
2,6,3,1,2,^,^,301659
2,6,3,1,3,^,^,329433
2,6,3,2,0,^,^,300342
2,6,3,2,1,^,^,277570
2,6,3,2,2,^,^,301659
2,6,3,2,3,^,^,329433
2,7,0,0,0,^,^,327881
2,7,0,0,1,^,^,291902
2,7,0,0,2,^,^,275576
2,7,0,0,3,^,^,295795
2,7,0,1,0,^,^,327881
2,7,0,1,1,^,^,291902
2,7,0,1,2,^,^,275576
2,7,0,1,3,^,^,295795
2,7,0,2,0,^,^,327881
2,7,0,2,1,^,^,291902
2,7,0,2,2,^,^,275576
2,7,0,2,3,^,^,295795
2,7,1,0,0,^,^,327881
2,7,1,0,1,^,^,291902
2,7,1,0,2,^,^,275576
2,7,1,0,3,^,^,295795
2,7,1,1,0,^,^,327881
2,7,1,1,1,^,^,291902
2,7,1,1,2,^,^,275576
2,7,1,1,3,^,^,295795
2,7,1,2,0,^,^,327881
2,7,1,2,1,^,^,291902
2,7,1,2,2,^,^,275576
2,7,1,2,3,^,^,295795
2,7,2,0,0,^,^,327881
2,7,2,0,1,^,^,291902
2,7,2,0,2,^,^,275576
2,7,2,0,3,^,^,295795
2,7,2,1,0,^,^,327881
2,7,2,1,1,^,^,291902
2,7,2,1,2,^,^,275576
2,7,2,1,3,^,^,295795
2,7,2,2,0,^,^,327881
2,7,2,2,1,^,^,291902
2,7,2,2,2,^,^,275576
2,7,2,2,3,^,^,295795
2,7,3,0,0,^,^,327881
2,7,3,0,1,^,^,291902
2,7,3,0,2,^,^,275576
2,7,3,0,3,^,^,295795
2,7,3,1,0,^,^,327881
2,7,3,1,1,^,^,291902
2,7,3,1,2,^,^,275576
2,7,3,1,3,^,^,295795
2,7,3,2,0,^,^,327881
2,7,3,2,1,^,^,291902
2,7,3,2,2,^,^,275576
2,7,3,2,3,^,^,295795
2,8,0,0,0,^,^,2748239
2,8,0,0,1,0.37,10,2667160
2,8,0,0,2,0.41,11,2662249
2,8,0,0,3,0.41,11,2672035
2,8,0,1,0,^,^,2748239
2,8,0,1,1,0.37,10,2667160
2,8,0,1,2,0.41,11,2662249
2,8,0,1,3,0.37,10,2672035
2,8,0,2,0,^,^,2748239
2,8,0,2,1,^,^,2667160
2,8,0,2,2,^,^,2662249
2,8,0,2,3,^,^,2672035
2,8,1,0,0,^,^,2748239
2,8,1,0,1,^,^,2667160
2,8,1,0,2,^,^,2662249
2,8,1,0,3,^,^,2672035
2,8,1,1,0,^,^,2748239
2,8,1,1,1,^,^,2667160
2,8,1,1,2,^,^,2662249
2,8,1,1,3,^,^,2672035
2,8,1,2,0,^,^,2748239
2,8,1,2,1,^,^,2667160
2,8,1,2,2,^,^,2662249
2,8,1,2,3,^,^,2672035
2,8,2,0,0,^,^,2748239
2,8,2,0,1,^,^,2667160
2,8,2,0,2,^,^,2662249
2,8,2,0,3,^,^,2672035
2,8,2,1,0,^,^,2748239
2,8,2,1,1,^,^,2667160
2,8,2,1,2,^,^,2662249
2,8,2,1,3,^,^,2672035
2,8,2,2,0,^,^,2748239
2,8,2,2,1,^,^,2667160
2,8,2,2,2,^,^,2662249
2,8,2,2,3,^,^,2672035
2,8,3,0,0,^,^,2748239
2,8,3,0,1,^,^,2667160
2,8,3,0,2,^,^,2662249
2,8,3,0,3,^,^,2672035
2,8,3,1,0,^,^,2748239
2,8,3,1,1,^,^,2667160
2,8,3,1,2,^,^,2662249
2,8,3,1,3,^,^,2672035
2,8,3,2,0,^,^,2748239
2,8,3,2,1,^,^,2667160
2,8,3,2,2,^,^,2662249
2,8,3,2,3,^,^,2672035
2,9,0,0,0,^,^,343306
2,9,0,0,1,^,^,320091
2,9,0,0,2,^,^,287342
2,9,0,0,3,^,^,268707
2,9,0,1,0,^,^,343306
2,9,0,1,1,^,^,320091
2,9,0,1,2,^,^,287342
2,9,0,1,3,^,^,268707
2,9,0,2,0,^,^,343306
2,9,0,2,1,^,^,320091
2,9,0,2,2,^,^,287342
2,9,0,2,3,^,^,268707
2,9,1,0,0,^,^,343306
2,9,1,0,1,^,^,320091
2,9,1,0,2,^,^,287342
2,9,1,0,3,^,^,268707
2,9,1,1,0,^,^,343306
2,9,1,1,1,^,^,320091
2,9,1,1,2,^,^,287342
2,9,1,1,3,^,^,268707
2,9,1,2,0,^,^,343306
2,9,1,2,1,^,^,320091
2,9,1,2,2,^,^,287342
2,9,1,2,3,^,^,268707
2,9,2,0,0,^,^,343306
2,9,2,0,1,^,^,320091
2,9,2,0,2,^,^,287342
2,9,2,0,3,^,^,268707
2,9,2,1,0,^,^,343306
2,9,2,1,1,^,^,320091
2,9,2,1,2,^,^,287342
2,9,2,1,3,^,^,268707
2,9,2,2,0,^,^,343306
2,9,2,2,1,^,^,320091
2,9,2,2,2,^,^,287342
2,9,2,2,3,^,^,268707
2,9,3,0,0,^,^,343306
2,9,3,0,1,^,^,320091
2,9,3,0,2,^,^,287342
2,9,3,0,3,^,^,268707
2,9,3,1,0,^,^,343306
2,9,3,1,1,^,^,320091
2,9,3,1,2,^,^,287342
2,9,3,1,3,^,^,268707
2,9,3,2,0,^,^,343306
2,9,3,2,1,^,^,320091
2,9,3,2,2,^,^,287342
2,9,3,2,3,^,^,268707
2,10,0,0,0,^,^,310017
2,10,0,0,1,5.67,19,335233
2,10,0,0,2,^,^,313550
2,10,0,0,3,5.73,16,279262
2,10,0,1,0,^,^,310017
2,10,0,1,1,5.37,18,335233
2,10,0,1,2,^,^,313550
2,10,0,1,3,5.73,16,279262
2,10,0,2,0,^,^,310017
2,10,0,2,1,^,^,335233
2,10,0,2,2,^,^,313550
2,10,0,2,3,^,^,279262
2,10,1,0,0,^,^,310017
2,10,1,0,1,^,^,335233
2,10,1,0,2,^,^,313550
2,10,1,0,3,^,^,279262
2,10,1,1,0,^,^,310017
2,10,1,1,1,^,^,335233
2,10,1,1,2,^,^,313550
2,10,1,1,3,^,^,279262
2,10,1,2,0,^,^,310017
2,10,1,2,1,^,^,335233
2,10,1,2,2,^,^,313550
2,10,1,2,3,^,^,279262
2,10,2,0,0,^,^,310017
2,10,2,0,1,^,^,335233
2,10,2,0,2,^,^,313550
2,10,2,0,3,^,^,279262
2,10,2,1,0,^,^,310017
2,10,2,1,1,^,^,335233
2,10,2,1,2,^,^,313550
2,10,2,1,3,^,^,279262
2,10,2,2,0,^,^,310017
2,10,2,2,1,^,^,335233
2,10,2,2,2,^,^,313550
2,10,2,2,3,^,^,279262
2,10,3,0,0,^,^,310017
2,10,3,0,1,^,^,335233
2,10,3,0,2,^,^,313550
2,10,3,0,3,^,^,279262
2,10,3,1,0,^,^,310017
2,10,3,1,1,^,^,335233
2,10,3,1,2,^,^,313550
2,10,3,1,3,^,^,279262
2,10,3,2,0,^,^,310017
2,10,3,2,1,^,^,335233
2,10,3,2,2,^,^,313550
2,10,3,2,3,^,^,279262
2,11,0,0,0,^,^,259614
2,11,0,0,1,^,^,296908
2,11,0,0,2,7.13,23,322642
2,11,0,0,3,5.66,17,300371
2,11,0,1,0,^,^,259614
2,11,0,1,1,^,^,296908
2,11,0,1,2,6.82,22,322642
2,11,0,1,3,4.66,14,300371
2,11,0,2,0,^,^,259614
2,11,0,2,1,^,^,296908
2,11,0,2,2,^,^,322642
2,11,0,2,3,^,^,300371
2,11,1,0,0,^,^,259614
2,11,1,0,1,^,^,296908
2,11,1,0,2,^,^,322642
2,11,1,0,3,^,^,300371
2,11,1,1,0,^,^,259614
2,11,1,1,1,^,^,296908
2,11,1,1,2,^,^,322642
2,11,1,1,3,^,^,300371
2,11,1,2,0,^,^,259614
2,11,1,2,1,^,^,296908
2,11,1,2,2,^,^,322642
2,11,1,2,3,^,^,300371
2,11,2,0,0,^,^,259614
2,11,2,0,1,^,^,296908
2,11,2,0,2,4.03,13,322642
2,11,2,0,3,^,^,300371
2,11,2,1,0,^,^,259614
2,11,2,1,1,^,^,296908
2,11,2,1,2,4.03,13,322642
2,11,2,1,3,^,^,300371
2,11,2,2,0,^,^,259614
2,11,2,2,1,^,^,296908
2,11,2,2,2,^,^,322642
2,11,2,2,3,^,^,300371
2,11,3,0,0,^,^,259614
2,11,3,0,1,^,^,296908
2,11,3,0,2,^,^,322642
2,11,3,0,3,3.66,11,300371
2,11,3,1,0,^,^,259614
2,11,3,1,1,^,^,296908
2,11,3,1,2,^,^,322642
2,11,3,1,3,^,^,300371
2,11,3,2,0,^,^,259614
2,11,3,2,1,^,^,296908
2,11,3,2,2,^,^,322642
2,11,3,2,3,^,^,300371
2,12,0,0,0,5.21,10,192055
2,12,0,0,1,8.70,21,241346
2,12,0,0,2,4.65,13,279479
2,12,0,0,3,5.22,16,306671
2,12,0,1,0,^,^,192055
2,12,0,1,1,8.29,20,241346
2,12,0,1,2,4.65,13,279479
2,12,0,1,3,5.22,16,306671
2,12,0,2,0,^,^,192055
2,12,0,2,1,^,^,241346
2,12,0,2,2,^,^,279479
2,12,0,2,3,^,^,306671
2,12,1,0,0,^,^,192055
2,12,1,0,1,^,^,241346
2,12,1,0,2,^,^,279479
2,12,1,0,3,^,^,306671
2,12,1,1,0,^,^,192055
2,12,1,1,1,^,^,241346
2,12,1,1,2,^,^,279479
2,12,1,1,3,^,^,306671
2,12,1,2,0,^,^,192055
2,12,1,2,1,^,^,241346
2,12,1,2,2,^,^,279479
2,12,1,2,3,^,^,306671
2,12,2,0,0,^,^,192055
2,12,2,0,1,^,^,241346
2,12,2,0,2,^,^,279479
2,12,2,0,3,3.59,11,306671
2,12,2,1,0,^,^,192055
2,12,2,1,1,^,^,241346
2,12,2,1,2,^,^,279479
2,12,2,1,3,3.59,11,306671
2,12,2,2,0,^,^,192055
2,12,2,2,1,^,^,241346
2,12,2,2,2,^,^,279479
2,12,2,2,3,^,^,306671
2,12,3,0,0,^,^,192055
2,12,3,0,1,4.14,10,241346
2,12,3,0,2,^,^,279479
2,12,3,0,3,^,^,306671
2,12,3,1,0,^,^,192055
2,12,3,1,1,4.14,10,241346
2,12,3,1,2,^,^,279479
2,12,3,1,3,^,^,306671
2,12,3,2,0,^,^,192055
2,12,3,2,1,^,^,241346
2,12,3,2,2,^,^,279479
2,12,3,2,3,^,^,306671
2,13,0,0,0,7.98,11,137904
2,13,0,0,1,8.66,15,173202
2,13,0,0,2,11.70,26,222279
2,13,0,0,3,8.06,21,260684
2,13,0,1,0,^,^,137904
2,13,0,1,1,7.51,13,173202
2,13,0,1,2,10.35,23,222279
2,13,0,1,3,6.90,18,260684
2,13,0,2,0,^,^,137904
2,13,0,2,1,^,^,173202
2,13,0,2,2,^,^,222279
2,13,0,2,3,^,^,260684
2,13,1,0,0,^,^,137904
2,13,1,0,1,^,^,173202
2,13,1,0,2,^,^,222279
2,13,1,0,3,^,^,260684
2,13,1,1,0,^,^,137904
2,13,1,1,1,^,^,173202
2,13,1,1,2,^,^,222279
2,13,1,1,3,^,^,260684
2,13,1,2,0,^,^,137904
2,13,1,2,1,^,^,173202
2,13,1,2,2,^,^,222279
2,13,1,2,3,^,^,260684
2,13,2,0,0,^,^,137904
2,13,2,0,1,5.77,10,173202
2,13,2,0,2,7.65,17,222279
2,13,2,0,3,^,^,260684
2,13,2,1,0,^,^,137904
2,13,2,1,1,^,^,173202
2,13,2,1,2,6.75,15,222279
2,13,2,1,3,^,^,260684
2,13,2,2,0,^,^,137904
2,13,2,2,1,^,^,173202
2,13,2,2,2,^,^,222279
2,13,2,2,3,^,^,260684
2,13,3,0,0,^,^,137904
2,13,3,0,1,^,^,173202
2,13,3,0,2,^,^,222279
2,13,3,0,3,^,^,260684
2,13,3,1,0,^,^,137904
2,13,3,1,1,^,^,173202
2,13,3,1,2,^,^,222279
2,13,3,1,3,^,^,260684
2,13,3,2,0,^,^,137904
2,13,3,2,1,^,^,173202
2,13,3,2,2,^,^,222279
2,13,3,2,3,^,^,260684
2,14,0,0,0,12.13,12,98919
2,14,0,0,1,14.76,18,121962
2,14,0,0,2,12.17,19,156112
2,14,0,0,3,17.21,35,203404
2,14,0,1,0,10.11,10,98919
2,14,0,1,1,13.12,16,121962
2,14,0,1,2,9.61,15,156112
2,14,0,1,3,15.24,31,203404
2,14,0,2,0,^,^,98919
2,14,0,2,1,^,^,121962
2,14,0,2,2,^,^,156112
2,14,0,2,3,^,^,203404
2,14,1,0,0,^,^,98919
2,14,1,0,1,^,^,121962
2,14,1,0,2,^,^,156112
2,14,1,0,3,^,^,203404
2,14,1,1,0,^,^,98919
2,14,1,1,1,^,^,121962
2,14,1,1,2,^,^,156112
2,14,1,1,3,^,^,203404
2,14,1,2,0,^,^,98919
2,14,1,2,1,^,^,121962
2,14,1,2,2,^,^,156112
2,14,1,2,3,^,^,203404
2,14,2,0,0,^,^,98919
2,14,2,0,1,11.48,14,121962
2,14,2,0,2,^,^,156112
2,14,2,0,3,7.87,16,203404
2,14,2,1,0,^,^,98919
2,14,2,1,1,10.66,13,121962
2,14,2,1,2,^,^,156112
2,14,2,1,3,7.37,15,203404
2,14,2,2,0,^,^,98919
2,14,2,2,1,^,^,121962
2,14,2,2,2,^,^,156112
2,14,2,2,3,^,^,203404
2,14,3,0,0,^,^,98919
2,14,3,0,1,^,^,121962
2,14,3,0,2,7.05,11,156112
2,14,3,0,3,7.87,16,203404
2,14,3,1,0,^,^,98919
2,14,3,1,1,^,^,121962
2,14,3,1,2,^,^,156112
2,14,3,1,3,6.39,13,203404
2,14,3,2,0,^,^,98919
2,14,3,2,1,^,^,121962
2,14,3,2,2,^,^,156112
2,14,3,2,3,^,^,203404
2,15,0,0,0,23.54,17,72224
2,15,0,0,1,17.84,15,84104
2,15,0,0,2,19.02,20,105156
2,15,0,0,3,12.79,18,140745
2,15,0,1,0,20.77,15,72224
2,15,0,1,1,15.46,13,84104
2,15,0,1,2,18.07,19,105156
2,15,0,1,3,11.37,16,140745
2,15,0,2,0,^,^,72224
2,15,0,2,1,^,^,84104
2,15,0,2,2,^,^,105156
2,15,0,2,3,^,^,140745
2,15,1,0,0,^,^,72224
2,15,1,0,1,^,^,84104
2,15,1,0,2,^,^,105156
2,15,1,0,3,^,^,140745
2,15,1,1,0,^,^,72224
2,15,1,1,1,^,^,84104
2,15,1,1,2,^,^,105156
2,15,1,1,3,^,^,140745
2,15,1,2,0,^,^,72224
2,15,1,2,1,^,^,84104
2,15,1,2,2,^,^,105156
2,15,1,2,3,^,^,140745
2,15,2,0,0,18.00,13,72224
2,15,2,0,1,^,^,84104
2,15,2,0,2,10.46,11,105156
2,15,2,0,3,^,^,140745
2,15,2,1,0,16.61,12,72224
2,15,2,1,1,^,^,84104
2,15,2,1,2,10.46,11,105156
2,15,2,1,3,^,^,140745
2,15,2,2,0,^,^,72224
2,15,2,2,1,^,^,84104
2,15,2,2,2,^,^,105156
2,15,2,2,3,^,^,140745
2,15,3,0,0,^,^,72224
2,15,3,0,1,^,^,84104
2,15,3,0,2,^,^,105156
2,15,3,0,3,^,^,140745
2,15,3,1,0,^,^,72224
2,15,3,1,1,^,^,84104
2,15,3,1,2,^,^,105156
2,15,3,1,3,^,^,140745
2,15,3,2,0,^,^,72224
2,15,3,2,1,^,^,84104
2,15,3,2,2,^,^,105156
2,15,3,2,3,^,^,140745
2,16,0,0,0,30.26,15,49575
2,16,0,0,1,26.27,15,57105
2,16,0,0,2,30.53,21,68783
2,16,0,0,3,14.31,13,90862
2,16,0,1,0,26.22,13,49575
2,16,0,1,1,22.77,13,57105
2,16,0,1,2,24.72,17,68783
2,16,0,1,3,^,^,90862
2,16,0,2,0,^,^,49575
2,16,0,2,1,^,^,57105
2,16,0,2,2,^,^,68783
2,16,0,2,3,^,^,90862
2,16,1,0,0,^,^,49575
2,16,1,0,1,^,^,57105
2,16,1,0,2,^,^,68783
2,16,1,0,3,^,^,90862
2,16,1,1,0,^,^,49575
2,16,1,1,1,^,^,57105
2,16,1,1,2,^,^,68783
2,16,1,1,3,^,^,90862
2,16,1,2,0,^,^,49575
2,16,1,2,1,^,^,57105
2,16,1,2,2,^,^,68783
2,16,1,2,3,^,^,90862
2,16,2,0,0,20.17,10,49575
2,16,2,0,1,^,^,57105
2,16,2,0,2,15.99,11,68783
2,16,2,0,3,^,^,90862
2,16,2,1,0,20.17,10,49575
2,16,2,1,1,^,^,57105
2,16,2,1,2,15.99,11,68783
2,16,2,1,3,^,^,90862
2,16,2,2,0,^,^,49575
2,16,2,2,1,^,^,57105
2,16,2,2,2,^,^,68783
2,16,2,2,3,^,^,90862
2,16,3,0,0,^,^,49575
2,16,3,0,1,^,^,57105
2,16,3,0,2,^,^,68783
2,16,3,0,3,^,^,90862
2,16,3,1,0,^,^,49575
2,16,3,1,1,^,^,57105
2,16,3,1,2,^,^,68783
2,16,3,1,3,^,^,90862
2,16,3,2,0,^,^,49575
2,16,3,2,1,^,^,57105
2,16,3,2,2,^,^,68783
2,16,3,2,3,^,^,90862
2,17,0,0,0,47.01,14,29780
2,17,0,0,1,38.56,14,36309
2,17,0,0,2,36.45,16,43897
2,17,0,0,3,25.18,14,55605
2,17,0,1,0,40.30,12,29780
2,17,0,1,1,33.05,12,36309
2,17,0,1,2,36.45,16,43897
2,17,0,1,3,23.38,13,55605
2,17,0,2,0,^,^,29780
2,17,0,2,1,^,^,36309
2,17,0,2,2,^,^,43897
2,17,0,2,3,^,^,55605
2,17,1,0,0,^,^,29780
2,17,1,0,1,^,^,36309
2,17,1,0,2,^,^,43897
2,17,1,0,3,^,^,55605
2,17,1,1,0,^,^,29780
2,17,1,1,1,^,^,36309
2,17,1,1,2,^,^,43897
2,17,1,1,3,^,^,55605
2,17,1,2,0,^,^,29780
2,17,1,2,1,^,^,36309
2,17,1,2,2,^,^,43897
2,17,1,2,3,^,^,55605
2,17,2,0,0,^,^,29780
2,17,2,0,1,^,^,36309
2,17,2,0,2,22.78,10,43897
2,17,2,0,3,^,^,55605
2,17,2,1,0,^,^,29780
2,17,2,1,1,^,^,36309
2,17,2,1,2,22.78,10,43897
2,17,2,1,3,^,^,55605
2,17,2,2,0,^,^,29780
2,17,2,2,1,^,^,36309
2,17,2,2,2,^,^,43897
2,17,2,2,3,^,^,55605
2,17,3,0,0,^,^,29780
2,17,3,0,1,^,^,36309
2,17,3,0,2,^,^,43897
2,17,3,0,3,^,^,55605
2,17,3,1,0,^,^,29780
2,17,3,1,1,^,^,36309
2,17,3,1,2,^,^,43897
2,17,3,1,3,^,^,55605
2,17,3,2,0,^,^,29780
2,17,3,2,1,^,^,36309
2,17,3,2,2,^,^,43897
2,17,3,2,3,^,^,55605
2,18,0,0,0,45.21,11,24331
2,18,0,0,1,39.20,11,28062
2,18,0,0,2,50.99,19,37261
2,18,0,0,3,18.87,10,52982
2,18,0,1,0,^,^,24331
2,18,0,1,1,^,^,28062
2,18,0,1,2,37.57,14,37261
2,18,0,1,3,^,^,52982
2,18,0,2,0,^,^,24331
2,18,0,2,1,^,^,28062
2,18,0,2,2,^,^,37261
2,18,0,2,3,^,^,52982
2,18,1,0,0,^,^,24331
2,18,1,0,1,^,^,28062
2,18,1,0,2,^,^,37261
2,18,1,0,3,^,^,52982
2,18,1,1,0,^,^,24331
2,18,1,1,1,^,^,28062
2,18,1,1,2,^,^,37261
2,18,1,1,3,^,^,52982
2,18,1,2,0,^,^,24331
2,18,1,2,1,^,^,28062
2,18,1,2,2,^,^,37261
2,18,1,2,3,^,^,52982
2,18,2,0,0,^,^,24331
2,18,2,0,1,^,^,28062
2,18,2,0,2,^,^,37261
2,18,2,0,3,^,^,52982
2,18,2,1,0,^,^,24331
2,18,2,1,1,^,^,28062
2,18,2,1,2,^,^,37261
2,18,2,1,3,^,^,52982
2,18,2,2,0,^,^,24331
2,18,2,2,1,^,^,28062
2,18,2,2,2,^,^,37261
2,18,2,2,3,^,^,52982
2,18,3,0,0,^,^,24331
2,18,3,0,1,^,^,28062
2,18,3,0,2,^,^,37261
2,18,3,0,3,^,^,52982
2,18,3,1,0,^,^,24331
2,18,3,1,1,^,^,28062
2,18,3,1,2,^,^,37261
2,18,3,1,3,^,^,52982
2,18,3,2,0,^,^,24331
2,18,3,2,1,^,^,28062
2,18,3,2,2,^,^,37261
2,18,3,2,3,^,^,52982
2,19,0,0,0,2.77,118,4265964
2,19,0,0,1,3.53,154,4361482
2,19,0,0,2,4.09,184,4498750
2,19,0,0,3,3.82,177,4631328
2,19,0,1,0,2.37,101,4265964
2,19,0,1,1,3.10,135,4361482
2,19,0,1,2,3.67,165,4498750
2,19,0,1,3,3.35,155,4631328
2,19,0,2,0,^,^,4265964
2,19,0,2,1,^,^,4361482
2,19,0,2,2,^,^,4498750
2,19,0,2,3,^,^,4631328
2,19,1,0,0,0.45,19,4265964
2,19,1,0,1,0.46,20,4361482
2,19,1,0,2,0.49,22,4498750
2,19,1,0,3,0.39,18,4631328
2,19,1,1,0,0.40,17,4265964
2,19,1,1,1,0.46,20,4361482
2,19,1,1,2,0.44,20,4498750
2,19,1,1,3,0.37,17,4631328
2,19,1,2,0,^,^,4265964
2,19,1,2,1,^,^,4361482
2,19,1,2,2,^,^,4498750
2,19,1,2,3,^,^,4631328
2,19,2,0,0,1.45,62,4265964
2,19,2,0,1,1.88,82,4361482
2,19,2,0,2,2.11,95,4498750
2,19,2,0,3,1.75,81,4631328
2,19,2,1,0,1.36,58,4265964
2,19,2,1,1,1.67,73,4361482
2,19,2,1,2,2.02,91,4498750
2,19,2,1,3,1.64,76,4631328
2,19,2,2,0,^,^,4265964
2,19,2,2,1,^,^,4361482
2,19,2,2,2,^,^,4498750
2,19,2,2,3,^,^,4631328
2,19,3,0,0,0.87,37,4265964
2,19,3,0,1,1.19,52,4361482
2,19,3,0,2,1.49,67,4498750
2,19,3,0,3,1.68,78,4631328
2,19,3,1,0,0.61,26,4265964
2,19,3,1,1,0.96,42,4361482
2,19,3,1,2,1.20,54,4498750
2,19,3,1,3,1.34,62,4631328
2,19,3,2,0,^,^,4265964
2,19,3,2,1,^,^,4361482
2,19,3,2,2,^,^,4498750
2,19,3,2,3,^,^,4631328
3,0,0,0,0,^,^,2840204
3,0,0,0,1,^,^,3226219
3,0,0,0,2,^,^,3533719
3,0,0,0,3,^,^,4067816
3,0,0,1,0,^,^,2840204
3,0,0,1,1,^,^,3226219
3,0,0,1,2,^,^,3533719
3,0,0,1,3,^,^,4067816
3,0,0,2,0,^,^,2840204
3,0,0,2,1,^,^,3226219
3,0,0,2,2,^,^,3533719
3,0,0,2,3,^,^,4067816
3,0,1,0,0,^,^,2840204
3,0,1,0,1,^,^,3226219
3,0,1,0,2,^,^,3533719
3,0,1,0,3,^,^,4067816
3,0,1,1,0,^,^,2840204
3,0,1,1,1,^,^,3226219
3,0,1,1,2,^,^,3533719
3,0,1,1,3,^,^,4067816
3,0,1,2,0,^,^,2840204
3,0,1,2,1,^,^,3226219
3,0,1,2,2,^,^,3533719
3,0,1,2,3,^,^,4067816
3,0,2,0,0,^,^,2840204
3,0,2,0,1,^,^,3226219
3,0,2,0,2,^,^,3533719
3,0,2,0,3,^,^,4067816
3,0,2,1,0,^,^,2840204
3,0,2,1,1,^,^,3226219
3,0,2,1,2,^,^,3533719
3,0,2,1,3,^,^,4067816
3,0,2,2,0,^,^,2840204
3,0,2,2,1,^,^,3226219
3,0,2,2,2,^,^,3533719
3,0,2,2,3,^,^,4067816
3,0,3,0,0,^,^,2840204
3,0,3,0,1,^,^,3226219
3,0,3,0,2,^,^,3533719
3,0,3,0,3,^,^,4067816
3,0,3,1,0,^,^,2840204
3,0,3,1,1,^,^,3226219
3,0,3,1,2,^,^,3533719
3,0,3,1,3,^,^,4067816
3,0,3,2,0,^,^,2840204
3,0,3,2,1,^,^,3226219
3,0,3,2,2,^,^,3533719
3,0,3,2,3,^,^,4067816
3,1,0,0,0,^,^,2800059
3,1,0,0,1,^,^,3044166
3,1,0,0,2,^,^,3497659
3,1,0,0,3,^,^,3837747
3,1,0,1,0,^,^,2800059
3,1,0,1,1,^,^,3044166
3,1,0,1,2,^,^,3497659
3,1,0,1,3,^,^,3837747
3,1,0,2,0,^,^,2800059
3,1,0,2,1,^,^,3044166
3,1,0,2,2,^,^,3497659
3,1,0,2,3,^,^,3837747
3,1,1,0,0,^,^,2800059
3,1,1,0,1,^,^,3044166
3,1,1,0,2,^,^,3497659
3,1,1,0,3,^,^,3837747
3,1,1,1,0,^,^,2800059
3,1,1,1,1,^,^,3044166
3,1,1,1,2,^,^,3497659
3,1,1,1,3,^,^,3837747
3,1,1,2,0,^,^,2800059
3,1,1,2,1,^,^,3044166
3,1,1,2,2,^,^,3497659
3,1,1,2,3,^,^,3837747
3,1,2,0,0,^,^,2800059
3,1,2,0,1,^,^,3044166
3,1,2,0,2,^,^,3497659
3,1,2,0,3,^,^,3837747
3,1,2,1,0,^,^,2800059
3,1,2,1,1,^,^,3044166
3,1,2,1,2,^,^,3497659
3,1,2,1,3,^,^,3837747
3,1,2,2,0,^,^,2800059
3,1,2,2,1,^,^,3044166
3,1,2,2,2,^,^,3497659
3,1,2,2,3,^,^,3837747
3,1,3,0,0,^,^,2800059
3,1,3,0,1,^,^,3044166
3,1,3,0,2,^,^,3497659
3,1,3,0,3,^,^,3837747
3,1,3,1,0,^,^,2800059
3,1,3,1,1,^,^,3044166
3,1,3,1,2,^,^,3497659
3,1,3,1,3,^,^,3837747
3,1,3,2,0,^,^,2800059
3,1,3,2,1,^,^,3044166
3,1,3,2,2,^,^,3497659
3,1,3,2,3,^,^,3837747
3,2,0,0,0,^,^,2916184
3,2,0,0,1,^,^,3169273
3,2,0,0,2,^,^,3420765
3,2,0,0,3,^,^,3738823
3,2,0,1,0,^,^,2916184
3,2,0,1,1,^,^,3169273
3,2,0,1,2,^,^,3420765
3,2,0,1,3,^,^,3738823
3,2,0,2,0,^,^,2916184
3,2,0,2,1,^,^,3169273
3,2,0,2,2,^,^,3420765
3,2,0,2,3,^,^,3738823
3,2,1,0,0,^,^,2916184
3,2,1,0,1,^,^,3169273
3,2,1,0,2,^,^,3420765
3,2,1,0,3,^,^,3738823
3,2,1,1,0,^,^,2916184
3,2,1,1,1,^,^,3169273
3,2,1,1,2,^,^,3420765
3,2,1,1,3,^,^,3738823
3,2,1,2,0,^,^,2916184
3,2,1,2,1,^,^,3169273
3,2,1,2,2,^,^,3420765
3,2,1,2,3,^,^,3738823
3,2,2,0,0,^,^,2916184
3,2,2,0,1,^,^,3169273
