IM Race-Ethnicity no Unknown,Age at death 18_Age Categories for NordPred,IM Subsite,IM Histology with All,APCs 2000-2019,Age-Adjusted Rate/Trend
1,12,2,1,16,3.29
1,12,2,1,17,2.9
1,12,2,1,18,3.04
1,12,2,1,19,3.01
1,12,2,1,20,3.66
1,12,2,1,21,2.39
1,12,2,2,0,~
1,12,2,2,1,~
1,12,2,2,2,0
1,12,2,2,3,0.19
1,12,2,2,4,0.17
1,12,2,2,5,0
1,12,2,2,6,0.16
1,12,2,2,7,0
1,12,2,2,8,0
1,12,2,2,9,0.26
1,12,2,2,10,0.13
1,12,2,2,11,0.12
1,12,2,2,12,0.12
1,12,2,2,13,0.11
1,12,2,2,14,0.11
1,12,2,2,15,0
1,12,2,2,16,0.1
1,12,2,2,17,0.4
1,12,2,2,18,0.2
1,12,2,2,19,0
1,12,2,2,20,0.19
1,12,2,2,21,0
1,12,3,0,0,20.26
1,12,3,0,1,-0.53
1,12,3,0,2,1.91
1,12,3,0,3,2.6
1,12,3,0,4,2.62
1,12,3,0,5,3.63
1,12,3,0,6,2.48
1,12,3,0,7,2.47
1,12,3,0,8,3.26
1,12,3,0,9,2.37
1,12,3,0,10,3.56
1,12,3,0,11,2.33
1,12,3,0,12,2.61
1,12,3,0,13,2.17
1,12,3,0,14,2.3
1,12,3,0,15,2.65
1,12,3,0,16,2.67
1,12,3,0,17,2.4
1,12,3,0,18,3.53
1,12,3,0,19,1.85
1,12,3,0,20,2.6
1,12,3,0,21,2.3
1,12,3,1,0,22.49
1,12,3,1,1,-0.37
1,12,3,1,2,1.72
1,12,3,1,3,2.23
1,12,3,1,4,2.44
1,12,3,1,5,3.13
1,12,3,1,6,2.02
1,12,3,1,7,1.6
1,12,3,1,8,1.9
1,12,3,1,9,1.71
1,12,3,1,10,2.67
1,12,3,1,11,1.84
1,12,3,1,12,2.37
1,12,3,1,13,1.72
1,12,3,1,14,1.64
1,12,3,1,15,2.01
1,12,3,1,16,1.95
1,12,3,1,17,2.2
1,12,3,1,18,2.94
1,12,3,1,19,1.46
1,12,3,1,20,1.93
1,12,3,1,21,2.11
1,12,3,2,0,~
1,12,3,2,1,~
1,12,3,2,2,0
1,12,3,2,3,0
1,12,3,2,4,0
1,12,3,2,5,0
1,12,3,2,6,0.31
1,12,3,2,7,0.15
1,12,3,2,8,0.27
1,12,3,2,9,0.13
1,12,3,2,10,0
1,12,3,2,11,0
1,12,3,2,12,0
1,12,3,2,13,0.11
1,12,3,2,14,0.11
1,12,3,2,15,0.11
1,12,3,2,16,0.1
1,12,3,2,17,0.1
1,12,3,2,18,0.1
1,12,3,2,19,0.1
1,12,3,2,20,0
1,12,3,2,21,0
1,13,0,0,0,3.43
1,13,0,0,1,-1.79*
1,13,0,0,2,9.03
1,13,0,0,3,12.3
1,13,0,0,4,14.23
1,13,0,0,5,15.24
1,13,0,0,6,12.42
1,13,0,0,7,12.36
1,13,0,0,8,13.01
1,13,0,0,9,12.19
1,13,0,0,10,12.92
1,13,0,0,11,10.09
1,13,0,0,12,13.06
1,13,0,0,13,9.81
1,13,0,0,14,11.63
1,13,0,0,15,11.01
1,13,0,0,16,8.94
1,13,0,0,17,9.76
1,13,0,0,18,12.22
1,13,0,0,19,9.48
1,13,0,0,20,9.16
1,13,0,0,21,9.34
1,13,0,1,0,6.35
1,13,0,1,1,-1.99*
1,13,0,1,2,7.13
1,13,0,1,3,10.91
1,13,0,1,4,12.87
1,13,0,1,5,13.06
1,13,0,1,6,10.74
1,13,0,1,7,10.72
1,13,0,1,8,12.01
1,13,0,1,9,11.06
1,13,0,1,10,11.33
1,13,0,1,11,8.77
1,13,0,1,12,12.14
1,13,0,1,13,8.37
1,13,0,1,14,9.95
1,13,0,1,15,9.93
1,13,0,1,16,7.1
1,13,0,1,17,8.62
1,13,0,1,18,10.14
1,13,0,1,19,8.66
1,13,0,1,20,7.92
1,13,0,1,21,7.58
1,13,0,2,0,~
1,13,0,2,1,~
1,13,0,2,2,0
1,13,0,2,3,0
1,13,0,2,4,0
1,13,0,2,5,0
1,13,0,2,6,0.84
1,13,0,2,7,0.62
1,13,0,2,8,0.4
1,13,0,2,9,0.38
1,13,0,2,10,0.18
1,13,0,2,11,0.17
1,13,0,2,12,0.31
1,13,0,2,13,0.58
1,13,0,2,14,0.7
1,13,0,2,15,0.41
1,13,0,2,16,0.53
1,13,0,2,17,0.63
1,13,0,2,18,0.37
1,13,0,2,19,0.23
1,13,0,2,20,0.23
1,13,0,2,21,0.55
1,13,1,0,0,-16.77
1,13,1,0,1,-2.52
1,13,1,0,2,1.19
1,13,1,0,3,0.23
1,13,1,0,4,1.36
1,13,1,0,5,1.74
1,13,1,0,6,1.05
1,13,1,0,7,2.06
1,13,1,0,8,1.8
1,13,1,0,9,1.13
1,13,1,0,10,0.88
1,13,1,0,11,0.83
1,13,1,0,12,2.15
1,13,1,0,13,1.01
1,13,1,0,14,0.7
1,13,1,0,15,0.82
1,13,1,0,16,0.66
1,13,1,0,17,1.39
1,13,1,0,18,0.86
1,13,1,0,19,1.4
1,13,1,0,20,0.45
1,13,1,0,21,0.99
1,13,1,1,0,-16.77
1,13,1,1,1,-2.05
1,13,1,1,2,1.19
1,13,1,1,3,0.23
1,13,1,1,4,1.36
1,13,1,1,5,1.31
1,13,1,1,6,0.84
1,13,1,1,7,1.65
1,13,1,1,8,1.8
1,13,1,1,9,1.13
1,13,1,1,10,0.71
1,13,1,1,11,0.66
1,13,1,1,12,2
1,13,1,1,13,0.72
1,13,1,1,14,0.7
1,13,1,1,15,0.82
1,13,1,1,16,0.66
1,13,1,1,17,1.14
1,13,1,1,18,0.73
1,13,1,1,19,1.4
1,13,1,1,20,0.34
1,13,1,1,21,0.99
1,13,1,2,0,~
1,13,1,2,1,~
1,13,1,2,2,0
1,13,1,2,3,0
1,13,1,2,4,0
1,13,1,2,5,0
1,13,1,2,6,0
1,13,1,2,7,0
1,13,1,2,8,0
1,13,1,2,9,0
1,13,1,2,10,0.18
1,13,1,2,11,0.17
1,13,1,2,12,0.15
1,13,1,2,13,0.14
1,13,1,2,14,0
1,13,1,2,15,0
1,13,1,2,16,0
1,13,1,2,17,0.25
1,13,1,2,18,0
1,13,1,2,19,0
1,13,1,2,20,0
1,13,1,2,21,0
1,13,2,0,0,-7.52
1,13,2,0,1,-1.77*
1,13,2,0,2,5.23
1,13,2,0,3,6.73
1,13,2,0,4,9.26
1,13,2,0,5,7.62
1,13,2,0,6,6.32
1,13,2,0,7,6.39
1,13,2,0,8,5.21
1,13,2,0,9,6.75
1,13,2,0,10,7.26
1,13,2,0,11,5.46
1,13,2,0,12,6.45
1,13,2,0,13,5.77
1,13,2,0,14,6.59
1,13,2,0,15,6.25
1,13,2,0,16,5.52
1,13,2,0,17,4.94
1,13,2,0,18,6.72
1,13,2,0,19,4.56
1,13,2,0,20,5.43
1,13,2,0,21,4.83
1,13,2,1,0,-4.95
1,13,2,1,1,-2.03*
1,13,2,1,2,4.28
1,13,2,1,3,6.5
1,13,2,1,4,8.81
1,13,2,1,5,7.19
1,13,2,1,6,5.89
1,13,2,1,7,5.77
1,13,2,1,8,5.01
1,13,2,1,9,6.19
1,13,2,1,10,6.72
1,13,2,1,11,4.96
1,13,2,1,12,6.15
1,13,2,1,13,5.48
1,13,2,1,14,5.89
1,13,2,1,15,5.98
1,13,2,1,16,4.99
1,13,2,1,17,4.82
1,13,2,1,18,5.87
1,13,2,1,19,4.33
1,13,2,1,20,4.86
1,13,2,1,21,4.06
1,13,2,2,0,~
1,13,2,2,1,~
1,13,2,2,2,0
1,13,2,2,3,0
1,13,2,2,4,0
1,13,2,2,5,0
1,13,2,2,6,0.42
1,13,2,2,7,0.62
1,13,2,2,8,0.2
1,13,2,2,9,0.19
1,13,2,2,10,0
1,13,2,2,11,0
1,13,2,2,12,0
1,13,2,2,13,0.29
1,13,2,2,14,0.28
1,13,2,2,15,0.14
1,13,2,2,16,0.13
1,13,2,2,17,0.13
1,13,2,2,18,0.12
1,13,2,2,19,0.12
1,13,2,2,20,0.23
1,13,2,2,21,0.44
1,13,3,0,0,34.52
1,13,3,0,1,-1.86*
1,13,3,0,2,2.61
1,13,3,0,3,5.34
1,13,3,0,4,3.61
1,13,3,0,5,5.88
1,13,3,0,6,5.05
1,13,3,0,7,3.92
1,13,3,0,8,6.01
1,13,3,0,9,4.31
1,13,3,0,10,4.78
1,13,3,0,11,3.81
1,13,3,0,12,4.46
1,13,3,0,13,3.03
1,13,3,0,14,4.35
1,13,3,0,15,3.94
1,13,3,0,16,2.76
1,13,3,0,17,3.42
1,13,3,0,18,4.64
1,13,3,0,19,3.51
1,13,3,0,20,3.28
1,13,3,0,21,3.52
1,13,3,1,0,51.93
1,13,3,1,1,-2.17*
1,13,3,1,2,1.66
1,13,3,1,3,4.18
1,13,3,1,4,2.71
1,13,3,1,5,4.57
1,13,3,1,6,4
1,13,3,1,7,3.3
1,13,3,1,8,5.21
1,13,3,1,9,3.75
1,13,3,1,10,3.89
1,13,3,1,11,3.14
1,13,3,1,12,3.99
1,13,3,1,13,2.16
1,13,3,1,14,3.36
1,13,3,1,15,3.13
1,13,3,1,16,1.45
1,13,3,1,17,2.66
1,13,3,1,18,3.54
1,13,3,1,19,2.93
1,13,3,1,20,2.71
1,13,3,1,21,2.53
1,13,3,2,0,~
1,13,3,2,1,~
1,13,3,2,2,0
1,13,3,2,3,0
1,13,3,2,4,0
1,13,3,2,5,0
1,13,3,2,6,0.42
1,13,3,2,7,0
1,13,3,2,8,0.2
1,13,3,2,9,0.19
1,13,3,2,10,0
1,13,3,2,11,0
1,13,3,2,12,0.15
1,13,3,2,13,0.14
1,13,3,2,14,0.42
1,13,3,2,15,0.27
1,13,3,2,16,0.39
1,13,3,2,17,0.25
1,13,3,2,18,0.24
1,13,3,2,19,0.12
1,13,3,2,20,0
1,13,3,2,21,0.11
1,14,0,0,0,37.38
1,14,0,0,1,-2.28*
1,14,0,0,2,9.82
1,14,0,0,3,18.78
1,14,0,0,4,20.89
1,14,0,0,5,19.55
1,14,0,0,6,26.93
1,14,0,0,7,20.61
1,14,0,0,8,19.57
1,14,0,0,9,16.74
1,14,0,0,10,18.74
1,14,0,0,11,18.66
1,14,0,0,12,17.62
1,14,0,0,13,11.71
1,14,0,0,14,13.98
1,14,0,0,15,17.23
1,14,0,0,16,15.12
1,14,0,0,17,15.19
1,14,0,0,18,14.26
1,14,0,0,19,14.65
1,14,0,0,20,13.49
1,14,0,0,21,13.49
1,14,0,1,0,36.49
1,14,0,1,1,-2.65*
1,14,0,1,2,8.92
1,14,0,1,3,17.04
1,14,0,1,4,19.19
1,14,0,1,5,18.17
1,14,0,1,6,24.5
1,14,0,1,7,18.76
1,14,0,1,8,17.51
1,14,0,1,9,14.74
1,14,0,1,10,16.58
1,14,0,1,11,16.59
1,14,0,1,12,14.95
1,14,0,1,13,10.19
1,14,0,1,14,12.56
1,14,0,1,15,13.97
1,14,0,1,16,13.32
1,14,0,1,17,13
1,14,0,1,18,11.73
1,14,0,1,19,12.49
1,14,0,1,20,11.84
1,14,0,1,21,12.18
1,14,0,2,0,~
1,14,0,2,1,~
1,14,0,2,2,0
1,14,0,2,3,0
1,14,0,2,4,0.56
1,14,0,2,5,0.28
1,14,0,2,6,0
1,14,0,2,7,0.26
1,14,0,2,8,0
1,14,0,2,9,0.25
1,14,0,2,10,0.96
1,14,0,2,11,0.46
1,14,0,2,12,1.12
1,14,0,2,13,0.22
1,14,0,2,14,1.01
1,14,0,2,15,0.96
1,14,0,2,16,0.36
1,14,0,2,17,0.51
1,14,0,2,18,1.27
1,14,0,2,19,0.77
1,14,0,2,20,0.3
1,14,0,2,21,0
1,14,1,0,0,111.24
1,14,1,0,1,-0.67
1,14,1,0,2,0.89
1,14,1,0,3,1.73
1,14,1,0,4,1.69
1,14,1,0,5,1.93
1,14,1,0,6,2.69
1,14,1,0,7,2.11
1,14,1,0,8,2.83
1,14,1,0,9,1.75
1,14,1,0,10,1.68
1,14,1,0,11,2.99
1,14,1,0,12,2.23
1,14,1,0,13,0.87
1,14,1,0,14,1.62
1,14,1,0,15,1.53
1,14,1,0,16,0.54
1,14,1,0,17,1.52
1,14,1,0,18,1.74
1,14,1,0,19,1.85
1,14,1,0,20,2.25
1,14,1,0,21,1.89
1,14,1,1,0,78.74
1,14,1,1,1,-0.98
1,14,1,1,2,0.89
1,14,1,1,3,1.73
1,14,1,1,4,1.41
1,14,1,1,5,1.65
1,14,1,1,6,2.42
1,14,1,1,7,2.11
1,14,1,1,8,2.57
1,14,1,1,9,1.75
1,14,1,1,10,1.68
1,14,1,1,11,2.53
1,14,1,1,12,2.01
1,14,1,1,13,0.87
1,14,1,1,14,1.62
1,14,1,1,15,1.15
1,14,1,1,16,0.54
1,14,1,1,17,1.52
1,14,1,1,18,1.74
1,14,1,1,19,1.54
1,14,1,1,20,1.95
1,14,1,1,21,1.6
1,14,1,2,0,~
1,14,1,2,1,~
1,14,1,2,2,0
1,14,1,2,3,0
1,14,1,2,4,0
1,14,1,2,5,0.28
1,14,1,2,6,0
1,14,1,2,7,0
1,14,1,2,8,0
1,14,1,2,9,0
1,14,1,2,10,0
1,14,1,2,11,0
1,14,1,2,12,0.22
1,14,1,2,13,0
1,14,1,2,14,0
1,14,1,2,15,0
1,14,1,2,16,0
1,14,1,2,17,0
1,14,1,2,18,0
1,14,1,2,19,0
1,14,1,2,20,0.15
1,14,1,2,21,0
1,14,2,0,0,112.4
1,14,2,0,1,-1.65*
1,14,2,0,2,4.16
1,14,2,0,3,8.95
1,14,2,0,4,11.86
1,14,2,0,5,11.01
1,14,2,0,6,14.54
1,14,2,0,7,11.36
1,14,2,0,8,10.04
1,14,2,0,9,8.25
1,14,2,0,10,10.09
1,14,2,0,11,8.29
1,14,2,0,12,10.04
1,14,2,0,13,7.15
1,14,2,0,14,8.11
1,14,2,0,15,9.57
1,14,2,0,16,9
1,14,2,0,17,8.95
1,14,2,0,18,8.24
1,14,2,0,19,8.17
1,14,2,0,20,6.59
1,14,2,0,21,8.85
1,14,2,1,0,94.99
1,14,2,1,1,-2.11*
1,14,2,1,2,4.16
1,14,2,1,3,8.95
1,14,2,1,4,11.29
1,14,2,1,5,10.74
1,14,2,1,6,14
1,14,2,1,7,11.1
1,14,2,1,8,9.53
1,14,2,1,9,8
1,14,2,1,10,9.37
1,14,2,1,11,7.37
1,14,2,1,12,8.7
1,14,2,1,13,6.72
1,14,2,1,14,7.5
1,14,2,1,15,8.23
1,14,2,1,16,8.1
1,14,2,1,17,8.27
1,14,2,1,18,6.97
1,14,2,1,19,7.4
1,14,2,1,20,6.29
1,14,2,1,21,8.12
1,14,2,2,0,~
1,14,2,2,1,~
1,14,2,2,2,0
1,14,2,2,3,0
1,14,2,2,4,0.28
1,14,2,2,5,0
1,14,2,2,6,0
1,14,2,2,7,0
1,14,2,2,8,0
1,14,2,2,9,0.25
1,14,2,2,10,0.48
1,14,2,2,11,0.46
1,14,2,2,12,0.67
1,14,2,2,13,0.22
1,14,2,2,14,0.61
1,14,2,2,15,0.57
1,14,2,2,16,0.36
1,14,2,2,17,0.51
1,14,2,2,18,0.63
1,14,2,2,19,0.46
1,14,2,2,20,0.15
1,14,2,2,21,0
1,14,3,0,0,-42.11
1,14,3,0,1,-3.67*
1,14,3,0,2,4.76
1,14,3,0,3,8.09
1,14,3,0,4,7.34
1,14,3,0,5,6.61
1,14,3,0,6,9.69
1,14,3,0,7,7.13
1,14,3,0,8,6.69
1,14,3,0,9,6.75
1,14,3,0,10,6.97
1,14,3,0,11,7.37
1,14,3,0,12,5.35
1,14,3,0,13,3.69
1,14,3,0,14,4.26
1,14,3,0,15,6.13
1,14,3,0,16,5.58
1,14,3,0,17,4.73
1,14,3,0,18,4.28
1,14,3,0,19,4.63
1,14,3,0,20,4.65
1,14,3,0,21,2.76
1,14,3,1,0,-36.25
1,14,3,1,1,-4.13*
1,14,3,1,2,3.87
1,14,3,1,3,6.35
1,14,3,1,4,6.49
1,14,3,1,5,5.78
1,14,3,1,6,8.08
1,14,3,1,7,5.55
1,14,3,1,8,5.41
1,14,3,1,9,5
1,14,3,1,10,5.53
1,14,3,1,11,6.68
1,14,3,1,12,4.24
1,14,3,1,13,2.6
1,14,3,1,14,3.45
1,14,3,1,15,4.59
1,14,3,1,16,4.68
1,14,3,1,17,3.21
1,14,3,1,18,3.01
1,14,3,1,19,3.55
1,14,3,1,20,3.6
1,14,3,1,21,2.47
1,14,3,2,0,~
1,14,3,2,1,~
1,14,3,2,2,0
1,14,3,2,3,0
1,14,3,2,4,0.28
1,14,3,2,5,0
1,14,3,2,6,0
1,14,3,2,7,0.26
1,14,3,2,8,0
1,14,3,2,9,0
1,14,3,2,10,0.48
1,14,3,2,11,0
1,14,3,2,12,0.22
1,14,3,2,13,0
1,14,3,2,14,0.41
1,14,3,2,15,0.38
1,14,3,2,16,0
1,14,3,2,17,0
1,14,3,2,18,0.63
1,14,3,2,19,0.31
1,14,3,2,20,0
1,14,3,2,21,0
1,15,0,0,0,-9.52
1,15,0,0,1,-2.40*
1,15,0,0,2,18.48
1,15,0,0,3,25.74
1,15,0,0,4,30.11
1,15,0,0,5,31.76
1,15,0,0,6,28.78
1,15,0,0,7,28.01
1,15,0,0,8,24.93
1,15,0,0,9,25.76
1,15,0,0,10,23.31
1,15,0,0,11,27.78
1,15,0,0,12,27.64
1,15,0,0,13,25.29
1,15,0,0,14,20.62
1,15,0,0,15,21.05
1,15,0,0,16,24.64
1,15,0,0,17,22.24
1,15,0,0,18,20.63
1,15,0,0,19,20.19
1,15,0,0,20,14.3
1,15,0,0,21,16.72
1,15,0,1,0,-4.83
1,15,0,1,1,-2.37*
1,15,0,1,2,14.78
1,15,0,1,3,21.7
1,15,0,1,4,26.48
1,15,0,1,5,27.48
1,15,0,1,6,24.57
1,15,0,1,7,25.25
1,15,0,1,8,22.24
1,15,0,1,9,22.45
1,15,0,1,10,21.69
1,15,0,1,11,25.26
1,15,0,1,12,23.95
1,15,0,1,13,22.61
1,15,0,1,14,19.19
1,15,0,1,15,18.59
1,15,0,1,16,21.49
1,15,0,1,17,19.72
1,15,0,1,18,18.42
1,15,0,1,19,17.21
1,15,0,1,20,12.56
1,15,0,1,21,14.07
1,15,0,2,0,120.69
1,15,0,2,1,~
1,15,0,2,2,0.37
1,15,0,2,3,0
1,15,0,2,4,0.73
1,15,0,2,5,0
1,15,0,2,6,1.75
1,15,0,2,7,0
1,15,0,2,8,0.34
1,15,0,2,9,1.65
1,15,0,2,10,0.32
1,15,0,2,11,0.32
1,15,0,2,12,0.92
1,15,0,2,13,1.19
1,15,0,2,14,0.29
1,15,0,2,15,1.09
1,15,0,2,16,1.31
1,15,0,2,17,1.52
1,15,0,2,18,0.49
1,15,0,2,19,1.38
1,15,0,2,20,0.65
1,15,0,2,21,0.82
1,15,1,0,0,79.31
1,15,1,0,1,1.54
1,15,1,0,2,1.48
1,15,1,0,3,1.84
1,15,1,0,4,2.54
1,15,1,0,5,2.5
1,15,1,0,6,2.46
1,15,1,0,7,1.73
1,15,1,0,8,1.01
1,15,1,0,9,2.31
1,15,1,0,10,1.3
1,15,1,0,11,2.21
1,15,1,0,12,4.61
1,15,1,0,13,2.38
1,15,1,0,14,1.72
1,15,1,0,15,2.46
1,15,1,0,16,3.93
1,15,1,0,17,2.02
1,15,1,0,18,2.7
1,15,1,0,19,2.98
1,15,1,0,20,1.52
1,15,1,0,21,2.65
1,15,1,1,0,65.52
1,15,1,1,1,1.21
1,15,1,1,2,1.48
1,15,1,1,3,1.1
1,15,1,1,4,2.18
1,15,1,1,5,2.5
1,15,1,1,6,2.11
1,15,1,1,7,1.73
1,15,1,1,8,1.01
1,15,1,1,9,2.31
1,15,1,1,10,1.3
1,15,1,1,11,2.21
1,15,1,1,12,4.3
1,15,1,1,13,2.38
1,15,1,1,14,1.72
1,15,1,1,15,2.46
1,15,1,1,16,3.41
1,15,1,1,17,1.52
1,15,1,1,18,2.46
1,15,1,1,19,2.29
1,15,1,1,20,1.3
1,15,1,1,21,2.45
1,15,1,2,0,~
1,15,1,2,1,~
1,15,1,2,2,0
1,15,1,2,3,0
1,15,1,2,4,0
1,15,1,2,5,0
1,15,1,2,6,0.35
1,15,1,2,7,0
1,15,1,2,8,0
1,15,1,2,9,0
1,15,1,2,10,0
1,15,1,2,11,0
1,15,1,2,12,0
1,15,1,2,13,0
1,15,1,2,14,0
1,15,1,2,15,0
1,15,1,2,16,0.26
